place_id,lat,lng,name,location
1521,42.55734372,-71.2351039,Billerica Elks,"Billerica, MA"
1522,43.24795751,-73.83436918,Subway,"Corinth, NY"
1523,33.78858621,-84.6212504,Kroger,"Lithia Springs, GA"
1524,38.78507709,-121.2680373,Winco,"Roseville, CA"
1525,61.68849362,16.1862037,Viks By i J??rvs??,null
1526,19.20783379,72.87264705,Reebok Showroom,"Mumbai, Maharashtra"
1527,19.20650386,72.87169384,Thakur College,"Mumbai, Maharashtra"
1528,52.02819055,8.9035846,dm,Lemgo
1529,28.36063003,-16.416027,Fred Olsen Express,Arato
1530,46.97687067,8.665961517,Sporthaus Suter,null
1531,37.25271168,127.075516,\\uc601\\ud1b5 \\uc720\\ubc29\\u3154,Suwon-Si
1532,14.65754555,121.0558791,Razon's Of Guagua,Quezon City
1533,58.2751176,11.56550665,Ling\\u00e4ll,Uddevalla
1534,51.22691901,4.402153852,Xerius,Antwerp
1535,58.65674753,14.405058,Unden\\u00e4s \\u00c5tervinningscentral,Unden\\u00e4s
1536,58.65501425,14.3993544,Unden\\u00e4s Bibliotek,Unden\\u00e4s
1537,40.87488232,-73.32374123,Aboffs East Northport,"East Northport, NY"
1538,59.38827613,24.67175742,N\\u00f5mme Suusah\\u00fcppem\\u00e4gi,Tallinn
1539,59.39078555,24.68513503,Vanakas,Tallinn
1540,18.5155354,-69.84719038,UAPA Santo Domingo,Santo Domingo
1541,41.76377092,-85.9749653,A Halo's Touch Family Salon,"Edwardsburg, MI"
1542,47.37384893,-68.31613122,Press Caf\\u00e9,Edmundston
1543,-8.031542533,-34.90501428,Cidade Jardim Delicatessen,"Recife, Pernambuco"
1544,46.30838433,16.33784418,Drugstore,Varasd
1545,43.24610146,-73.83630037,White's True Value Hardware,"Corinth, NY"
1546,29.28975362,-81.04094702,Link Chiropractic Clinic,"Ormond Beach, FL"
1547,38.85390738,-77.44999552,Tuesday Morning,"Centreville, VA"
1548,39.26342945,-121.0194313,New Moon,"Nevada City, CA"
1549,40.77683535,-73.78195581,La Casa de Familia,"New York, NY"
1550,26.18286522,-98.20703734,Tico's Mexican Food,"Mcallen, TX"
1551,33.42165032,-84.19076972,Kohl's,"Mcdonough, GA"
1552,35.38923728,-120.858026,Holland Inn,"Morro Bay, CA"
1553,53.05196678,-3.36437219,Graiglelo Villa,Derwen
1554,39.5600723,-76.33193218,The Lodge,"Bel Air, MD"
1555,55.69673403,-121.6356151,New Bluesky Restaruant,Chetwynd
1556,41.63460956,-70.92222117,Cat Walk,"New Bedford, MA"
1557,33.60070818,-112.3883304,Borgen Home,"Surprise, AZ"
1558,50.81401777,5.1886595,Bel Company,Saint-Trond
1559,58.65347527,14.39871117,Troll Ting,Unden\\u00e4s
1560,51.51258683,10.26298435,Hessesches Haus,Duderstadt
1561,50.83783829,4.349397816,Espace Jacqmotte,Bruxelles
1562,35.94224252,-88.76597688,Milan Elementary,"Milan, TN"
1563,39.97644608,-83.0117917,National City Bank,"Columbus, OH"
1564,51.13434767,0.556491315,Bumbles Plant Centre,Frittenden
1565,51.13460855,0.556526184,Simon's Pools,Frittenden
1566,41.48419853,-71.56073122,"Kingston, Rhode Island ","West Kingston, RI"
1567,51.06395327,0.507779717,High Bank Nursaries,Hawkhurst
1568,51.06375774,0.507608056,Passion 4 Pets,Hawkhurst
1569,51.06371054,0.507881641,KGS Mower Services,Hawkhurst
1570,51.06343746,0.507683158,Coffee Shop,Hawkhurst
1571,51.06377796,0.506733656,Nigel Collison Fuels LTD,Hawkhurst
1572,51.06300593,0.506057739,Howdens Joinery Co.,Hawkhurst
1573,51.06363974,0.506020188,Northtrade Seafood Specialists,Hawkhurst
1574,51.0635386,0.506588817,Wealden Fine Furniture,Hawkhurst
1575,43.9223842,-69.96435848,Barn Door Caf\\u00e8,"Topsham, ME"
1576,51.04988446,0.509560704,Wealden Framing Services,Hawkhurst
1577,51.04997045,0.509501696,Designer Glass,Hawkhurst
1578,51.05016773,0.50966531,Martins of Hawkhurst,Hawkhurst
1579,51.05176785,0.507951379,Cinque Ports Veterinary Associates,Hawkhurst
1580,51.05157496,0.507420301,Raven Roofing Supplies,Hawkhurst
1581,51.0668626,0.50581634,Yew Tree Farm,Hawkhurst
1582,26.01045827,-80.30182872,KT Nails And Spa,"Hollywood, FL"
1583,54.84706622,-1.85708892,Derwent Manor Hotel,null
1584,48.53459578,11.80462443,Mama Mai,Nandlstadt
1585,26.01057737,-80.30378122,Heritage,"Hollywood, FL"
1586,35.2958477,-98.9880165,Cordell Car Wash,"Cordell, OK"
1587,26.01076673,-80.30299182,Mrs. Fields,"Hollywood, FL"
1588,30.18003992,-82.63672027,Dept Of Veterans Affairs VA Hospital,"Lake City, FL"
1589,26.01070718,-80.30247388,Kids Foot Locker,"Hollywood, FL"
1590,45.60080577,-122.7318907,Columbia Steel Engineering And Advertising,"Portland, OR"
1591,8.977050517,-79.51734453,El Hombre De La Mancha,Panama City
1592,45.16351979,6.44260144,Bar Pub Le Centre,Valloire
1593,40.64232149,-73.78233433,Gate 22,"New York, NY"
1594,35.111079,-92.4789228,The MG Apartment,"Conway, AR"
1595,46.78061688,-88.50867608,Ojibwa Casino,"Bear Town, MI"
1596,42.51805233,-71.09624248,Dowd Pediatric Group,"Reading, MA"
1597,46.27826046,-119.2819011,Tumbleweeds,"Richland, WA"
1598,-37.8603144,145.0109963,Tram Stop 38,"Melbourne, Victoria"
1599,39.22372764,-120.2060706,Kings Beach Boat Launch,"Alpine Meadows, CA"
1600,-8.059047517,-34.88930297,Shopping Boa Vista,"Recife, Pernambuco"
1601,51.22156352,0.570889133,Chart Sutton Village Hall,Chart Sutton
1602,34.74008411,-77.33462142,Majestic Motorsports,"Jacksonville, NC"
1603,-44.69076432,169.1408842,Hammer & Nail Bakery And Caf\\u00e9,Wanaka
1604,35.59234898,-84.23357527,Pizzeria Venti,"Vonore, TN"
1605,41.46602253,-81.5368597,Los Habaneros,OH
1606,42.07600658,-72.03489437,Dynasty Chinese,"Southbridge, MA"
1607,33.30632182,-87.60256648,Winn-Dixie,"Northport, AL"
1608,51.36360184,1.030869484,AMF Bowling,Swalecliffe
1609,51.35625833,1.040226667,The Monument,null
1610,29.88541488,-90.05515845,Cherryberry,"Harvey, LA"
1611,29.87168117,-90.0472414,Jefferson Parish Library - Westbank Regional,"Harvey, LA"
1612,28.01431062,-99.52920788,The Ranch,"Encinal, TX"
1613,42.0243382,-88.11868885,Borics ,"Schaumburg, IL"
1614,42.27870178,-85.5893631,University Roadhouse,"Kalamazoo, MI"
1615,57.28634693,-2.381421467,Inverurie Dental Care,Inverurie
1616,57.28465825,-2.39246273,The Kilted Frog,Inverurie
1617,51.81386518,-0.68488595,P. E. Mead & Sons,null
1618,51.81205488,-0.67774525,Wilstone Cemetary,null
1619,28.00762663,-99.18409552,Tillman Ranch,TX
1620,46.3842534,7.267473233,Pfarrhaus & Kirche Gsteig,Gsteig bei Gstaad
1621,42.41161044,-71.06303904,Sunrise Kitchen,MA
1622,58.66048233,14.40365385,Olles Bensinstation,Unden\\u00e4s
1623,42.41124299,-71.06288552,Union Barbershop and Tattoo,MA
1624,53.25608962,-1.911712917,Discount Shopping Centre,Ladmanlow
1625,34.74375593,-82.2315645,Hillcrest Animal Hospital,"Simpsonville, SC"
1626,47.1452302,-122.1178223,Boppa's & Grandma's House,"Buckley, WA"
1627,43.99259006,18.17992496,Internet Cafe Educomp,Visoko
1628,-34.91940547,-56.15430753,Don Gato,"Montevideo, Montevideo"
1629,39.92978888,-105.1236248,Dazbog Coffee,"Broomfield, CO"
1630,8.988444183,-79.5305484,Mirador Del Cangrejo,Panama City
1631,8.989909167,-79.52839403,Casa De La Carne,Panama City
1632,47.27855175,-122.3329203,Sharis,"Federal Way, WA"
1633,47.27855175,-122.3329203,Sharis,"Federal Way, WA"
1634,35.87189889,-86.38945162,Carmen's Taqueria,"Murfreesboro, TN"
1635,20.5130726,-100.8148009,Zimbron HD,"Celaya, Guanajuato"
1636,42.680293,-84.532901,Sammy's lounge,"Lansing, MI"
1637,55.66198133,37.55760865,Egorych Lodge,Moscow
1638,40.59103973,-122.3571488,Far East Cafe,"Redding, CA"
1639,43.24815288,-73.83410633,Corinth Free Library,"Corinth, NY"
1640,43.24579667,-73.81975651,Dollar General,"Corinth, NY"
1641,37.67281752,-92.66815066,Barber. Shop,"Lebanon, MO"
1642,43.24700019,-73.83417606,Grand Union,"Corinth, NY"
1643,50.90913433,3.11484625,T Vosken,Roeselave
1644,30.28306604,-81.57345414,Creekside Apartmets,"Jacksonville, FL"
1645,35.60475148,-91.2536196,Kroger,"Newport, AR"
1646,35.60476538,-91.25365663,Newport Diagnostic Medical Clinic,"Newport, AR"
1647,9.006585067,-79.53382032,Farmacias Metro,Panama City
1648,8.999887533,-79.53288825,S\\u00faper 99,Panama City
1649,42.52241814,-71.16164016,Royal Dynasty,MA
1650,9.011437517,-79.53315242,Momi,Panama City
1651,48.22850037,16.34381104,Party,Vienna
1652,39.0155708,-95.76200105,Devlin's Wine & Spirits,"Topeka, KS"
1653,29.20887744,-81.07342601,Kangaroo Store,"Daytona Beach, FL"
1654,40.42377352,-104.9982609,Charley's Grilled Subs,"Loveland, CO"
1655,34.2061169,-118.4495371,Blue Lagoon,"Los Angeles, CA"
1656,42.28898412,-83.49796612,Dad's  ,"Canton, MI"
1657,34.16936132,-84.41550728,Mitzu,"Canton, GA"
1658,51.98148095,4.33298718,Nieuwenhout,Delft
1659,37.97229067,-122.5611699,Lucky Gas,"San Anselmo, CA"
1660,51.30329378,4.39951505,JOS Hoevenen,Stabroeck
1661,41.51460421,-82.9083721,Big Sky Saloon,"Port Clinton, OH"
1662,42.4655449,-83.88475353,Larry Kinneys Ice Pond,"Pinckney, MI"
1663,32.19865975,-96.02860937,Stanley Lake House,"Malakoff, TX"
1664,11.93686008,79.82940673,Cool Cat Coffee Bar,Pondicherry
1665,46.98252069,8.67110806,NSKZ,null
1666,-34.91719562,-56.15076632,Ermitage Hotel,"Montevideo, Montevideo"
1667,47.23937094,7.76724106,Wornis Mountaincottage,Aarwangen
1668,52.98100083,9.584895633,Rodelh\\u00fcgel Vissel,Visselh\\u00f6vede
1669,45.16351979,6.44260144,Le Chant Du Pain,Valloire
1670,40.06170821,-82.98573375,Comic Town,"Westerville, OH"
1671,43.2223534,-77.37552947,Union Hill Country Grill,"Webster, NY"
1672,50.71759188,-2.64710175,"Chalkpit Lane, Litton Cheney",Litton Cheney
1673,39.76113781,-105.6830263,Silver Mountain Antiques,"Empire, CO"
1674,58.65533185,14.3994698,R\\u00e4ddningstj\\u00e4nsten \\u00d6stra Skaraborg,Unden\\u00e4s
1675,50.68357074,-3.357181549,Woodbury Common,Woodbury
1676,18.2349739,-65.9119594,www.saulpadua.com,null
1677,37.72637939,-97.46253204,Radio Shack,"Wichita, KS"
1678,47.86094367,-121.9335683,Casa de Rowland,"Monroe, WA"
1679,41.47292707,-82.17090011,Casa de In-Laws,"Lorain, OH"
1680,48.64274727,11.7789902,Kreiskrankenhaus Mainburg,Mainburg
1681,35.0447404,-82.26571408,Skyland Elementary School,"Greer, SC"
1682,34.98592273,-82.27566067,Lake Cunningham FD ,"Greer, SC"
1683,37.43288625,-79.26925421,Randolph College Riding Center,"Lynchburg, VA"
1684,41.95348217,-88.12097643,AmPm,"Bloomingdale, IL"
1685,47.0128762,10.2905498,Hotel Stefanie Ischgl,Ischgl
1686,46.84189148,7.625970841,Chrigu's Homebase,Oberdiessbach
1687,43.8945394,-79.33526297,Angus Glen Library,Markham
1688,42.73102932,-92.49251115,Eichhorn Haus,"Waverly, IA"
1689,39.35372352,-84.2767716,Subway,"Mason, OH"
1690,8.997030933,-79.53060202,Parroquia Nuestra Se\\u00f1ora De Los Angeles,Panama City
1691,30.11565641,-81.74188614,Eagle Watch,"Orange Park, FL"
1692,8.96476757,-79.52566188,Bennigan's,null
1693,29.22505985,-81.04957135,Wing Zone,"Holly Hill, FL"
1694,34.11761987,-117.596902,Mobil,"Rancho Cucamonga, CA"
1695,37.78713965,-122.4033374,Hotel Diva,"San Francisco, CA"
1696,36.12230946,-115.1712051,The Venetian ,"Las Vegas, NV"
1697,28.36735812,-81.55785441,Jellyrolls,"Kissimmee, FL"
1698,30.05868938,-115.7250935,Mama Espinoza's,Baja California
1699,37.36621717,-122.0170278,Wolfe India Bazar,"Sunnyvale, CA"
1700,37.36637537,-122.0164557,Satellite Guadalupe,"Sunnyvale, CA"
1701,37.36653438,-122.0158961,Nice Nails,"Sunnyvale, CA"
1702,18.19472609,-66.62151754,Casa de la Melaza,Jayuya
1703,37.36623425,-122.0133082,Hair Design,"Sunnyvale, CA"
1704,37.36695255,-122.0130501,MVD Registration Services,"Sunnyvale, CA"
1705,37.2597565,127.0793422,\\uc6a9\\uad81\\uc794\\uce58 \\uc0dd\\uc120\\uad6c\\uc774\\uc804\\ubb38\\uc810-,Suwon-Si
1706,51.01324235,3.88932025,Emilie's Parents Crib,Wetteren
1707,14.99162995,74.03754773,Ruchi & Aditya's Wedding,"Canacona, Goa"
1708,51.84593198,5.8636287,Expo,Nymegen
1709,-22.94881115,-43.90552,Praia Grande,"Mangaratiba, Rio de Janeiro"
1710,51.0364776,0.610811412,Cafe,Rolvenden
1711,51.03716743,0.611205697,World Of Water,Rolvenden
1712,50.60874336,-3.42727154,Royal Beacon Hotel,null
1713,51.05353821,0.629948974,Motor Museum,Rolvenden
1714,51.05346908,0.62993288,Falstaff Antiques,Rolvenden
1715,51.06441513,0.674956441,West View,St. Michaels
1716,51.06828179,0.675165653,Tenterden Cemetery,St. Michaels
1717,51.08360367,0.647495985,Boundary Farm,St. Michaels
1718,51.0867684,0.64174635,Shorts Farm,Biddenden
1719,46.00507172,15.87204547,Ina ,null
1720,51.09420738,0.634438992,Castletons Oak,Biddenden
1721,40.94178236,-72.98847992,Supercuts,"Miller Place, NY"
1722,30.19326609,-81.57774491,Tunnelz 'n Tumbles,"Jacksonville, FL"
1723,51.10890433,0.54707408,Car Wash,Cranbrook
1724,59.36065086,18.22814488,Arlbrandt,Stockholm
1725,-26.1474903,28.1565141,Nandos Edenvale,Johannesburg
1726,52.99054955,9.84565732,Hillside,Soltau
1727,8.64313955,-80.01923623,Oficinas De Altos Del Mar\\u00eda,Panama City
1728,33.45374498,-84.169172,Chase,"Mcdonough, GA"
1729,35.13556236,-120.636543,Ocean Palms Motel,"Pismo Beach, CA"
1730,18.15440029,-66.74031794,El Ataud,Adjuntas
1731,45.81501096,15.90423709,Pizzeria Luna,Zagreb
1732,29.87252027,-90.03107032,Oakdale Playground,"Gretna, LA"
1733,35.09641868,-82.22675585,Gowansville FD ,"Landrum, SC"
1734,59.30889442,18.0884178,Elin & Patrik,Stockholm
1735,8.649762767,-80.02476263,Mary's Cafe,Panama City
1736,52.99242485,-6.97636995,Athy Train Station,Athy
1737,59.51225782,18.05762457,Anna & Daniel H,Vallentuna
1738,-22.9020143,-43.27544127,Terminal Rodovi\\u00e1rio Am\\u00e9rico Ayres,"Rio de Janeiro, Rio de Janeiro"
1739,33.30582068,-112.0531121,Quiznos,"Phoenix, AZ"
1740,51.35913465,1.0243065,Caxton Contemporary,null
1741,45.99097257,15.85228015,Lukoil,null
1742,29.91162854,-90.01099449,Walmart,"New Orleans, LA"
1743,53.44263738,-2.73880875,Frankie And Benny's,St. Helens
1744,32.41379808,-93.73772245,Capital One Bank,"Shreveport, LA"
1745,36.11735863,-80.31540186,Mr. Lu's,"Winston-Salem, NC"
1746,47.04580427,-122.926195,Texaco,"Olympia, WA"
1747,8.979730167,-79.52728557,Os Segredos Da Carne,Panama City
1748,32.41280863,-93.72366687,Race Way,"Shreveport, LA"
1749,-22.91320917,-43.1815052,Estrela da Lapa,"Rio de Janeiro, Rio de Janeiro"
1750,-37.7432393,145.064434,Rosanna Fish'n'Chips,"Melbourne, Victoria"
1751,2.19059,102.274515,Haji Isenin Restoran Kari Kepala Ikan,Melaka
1752,19.89306777,102.1389636,Keomany,Louangphrabang
1753,47.81905847,12.70106518,Apartment 19,Siegsdorf
1754,53.04037585,8.6773014,Sun-Power,Delmenhorst
1755,52.96049498,0.07814985,WW2 Pill Box,Freiston
1756,52.96054395,0.078987283,Freiston Shore Nature Reserve,Freiston
1757,52.971385,0.094551467,WW2 Pill Box,Freiston
1758,47.41974197,9.3791358,M\\u00fchleggbahn,St. Gallen
1759,47.42188717,9.386894617,Buebeweiher,St. Gallen
1760,55.9094814,37.86639808,Yupiter,Moscow
1761,47.4227218,9.388693783,Schillerlinde,St. Gallen
1762,40.41242081,-74.03842961,Jaspans,"Atlantic Highlands, NJ"
1763,18.21312723,-66.61642948,Tito's BBQ,Jayuya
1764,47.42489302,9.399330017,Notkersegg,St. Gallen
1765,35.04142182,-82.44562463,Slater-Marietta Fire Sta 2 ,"Travelers Rest, SC"
1766,63.83225615,20.19182757,Steinwall Residence,Umea
1767,52.24079627,10.2901125,Wei\\u00dfes Kreuz ,Lengede
1768,52.25609518,10.2742616,Kirche ohne Namen,Lahstedt
1769,42.4621019,-83.83355728,StoneHouse Coffee,"Brighton, MI"
1770,43.41057413,-80.13686243,Ontario Steam Heritage Museum,Puslinch
1771,45.50137697,-73.423433,A&W,St.-Hubert
1772,37.15857697,-93.24106598,Fuddruckers,"Springfield, MO"
1773,50.89010467,4.510107917,Smoke'em,Steenokkerzeel
1774,29.11422215,-110.9530373,Burritos Mi Pueblito,"Jes\\u00fas Garc\\u00eda, Sonora"
1775,31.92581803,-87.7396971,Mc Donald's,"Thomasville, AL"
1776,48.743607,-122.514837,Village Books,"Bellingham, WA"
1777,36.32703777,-115.2647007,Las Vegas State Tree Nursery,"Las Vegas, NV"
1778,35.87614102,-78.74066163,Crazy Christmas House,null
1779,11.50270028,99.60893405,Thap Sakae Post Office,Thap Sakae
1780,48.629313,7.726173467,Anaveo,null
1781,51.36781521,6.548538208,Test,Krefeld
1782,19.90137842,75.3201624,Bibi Ka Maqbara,"Aurangabad, Maharashtra"
1783,43.46417221,5.608799458,McDonald's,Fuveau
1784,29.20238052,-81.07287884,U. S. Post Office,"Daytona Beach, FL"
1785,40.36065142,-74.0434601,TD Bank,NJ
1786,36.71780893,-4.429579908,Restaurants M\\u00f3dena,Malaga
1787,53.09375493,-0.382701117,St Clements Church,Rowston
1788,53.09302715,-0.382572283,Rowston Marker Stone,Rowston
1789,53.09298438,-0.382662033,Red Telephone Box,Rowston
1790,53.06623622,-0.395375867,St James & St John,Dorrington
1791,43.29810419,-73.67522836,Cumberland Farms,"Queensbury, NY"
1792,43.30535775,-73.65540147,Stewart's,"Glens Falls, NY"
1793,59.66426191,9.647755623,c)optikk HQ,Kongsberg
1794,45.37965058,-84.9436283,North Country Community Mental Health,"Petoskey, MI"
1795,42.3029924,-83.23655647,Oakwood Muirhead Building,"Dearborn, MI"
1796,53.3383826,-3.40025198,Chris Herd Dental Surgery,null
1797,50.87627247,5.927306414,Wouters Banden,Voerendaal
1798,40.81734945,-74.2173028,Slurve,"Montclair, NJ"
1799,45.44506663,-73.43946093,Garage,Brossard
1800,52.26411558,10.22057347,Sparkasse,Ilsede
1801,43.29174782,5.4778862,Fnac La Valentine,null
1802,29.09085511,-110.9717309,Bancomer Americas,"Hermosillo, Sonora"
1803,43.29151354,5.477735996,Micromania La Valentine Sud,null
1804,43.33020384,-73.66928458,Advance Auto Parts,"Queensbury, NY"
1805,43.32717571,-73.66753578,Auto Zone,"Queensbury, NY"
1806,43.10299047,-88.36629791,Subway,"Hartland, WI"
1807,46.23042199,-119.0887284,Goodwill,"Pasco, WA"
1808,51.17220473,0.611790419,Black Mill Cottage,Headcorn
1809,41.8088613,-72.54531629,Master Cuts,"Manchester, CT"
1810,41.85033907,-88.34109487,Chase,"Batavia, IL"
1811,48.743607,-122.514837,Fairhaven Fish and Chips,"Bellingham, WA"
1812,36.60216985,-4.5485811,Essencia,Benalm\\u00e1dena
1813,56.19590357,-3.0033747,Co-Op ATM,Leven
1814,36.16099602,-80.32618233,Vogler Studios Of Dance,"Winston-Salem, NC"
1815,35.66199995,-88.85140793,Pizza Hut,"Jackson, TN"
1816,59.7610606,10.04080233,Orionfeltet,Krokstadelva
1817,29.28659447,-81.03788327,European Cafe & Schnitzel House,"Ormond Beach, FL"
1818,34.082225,-117.4856668,Hawkeye Equipment Rental,"Fontana, CA"
1819,64.8354544,-147.8022028,Blood Bank Of Alaska,"Fairbanks, AK"
1820,40.87932288,-73.95168882,Grissini,"Englewood Cliffs, NJ"
1821,32.42645132,-99.73778227,Austin And Ashley's,"Abilene, TX"
1822,45.1622017,-93.05373996,Fantastic Sams,"Centerville, MN"
1823,44.05227696,-122.9963814,Jalesco,"Springfield, OR"
1824,44.05227696,-122.9963814,Jalesco,"Springfield, OR"
1825,45.1622017,-93.05373996,Game Stop,"Centerville, MN"
1826,47.8584288,-122.010732,Fryeland's Elementary School,"Monroe, WA"
1827,34.1194399,-117.6039596,Liquor & Market,"Rancho Cucamonga, CA"
1828,-37.90998658,145.0857326,Safeway South Oakleigh,"Melbourne, Victoria"
1829,50.94774993,5.2267944,Dagbladhandel Johan,Hasselt
1830,46.18338523,6.701449067,Le Tyrolien,Morzine
1831,43.45428186,5.633132458,Le Mas,Peynier
1832,53.19173682,8.55779005,Aktiv Discount Blumenthal,Bremen
1833,53.45364745,-2.733059267,St Helens Bus Station,null
1834,30.2031787,-97.66690129,Austin Java-ABIA,"Austin, TX"
1835,51.51791179,9.95446658,Rathaus Goettingen,Gotinga
1836,52.20712175,21.00578943,Kebab Dubaj,Warsaw
1837,51.29031841,7.361526489,Familie MACerkopp HQ,Ennepetal
1838,50.89683478,5.733039379,Rabobank,Bunde
1839,43.79692603,-88.41298343,Lakeshore Annex,"Fond du Lac, WI"
1840,42.0218527,-91.66512072,Wendy's,"Cedar Rapids, IA"
1841,26.20524948,-81.80343902,Lacoste,"Naples, FL"
1842,25.98724608,-80.13107595,Quiznos,"Hallandale, FL"
1843,40.77014183,-96.6212368,Urgent Care Clinic of Lincoln,"Lincoln, NE"
1844,-22.41357845,-42.96229076,Igreja Santa Tereza,"Teresopolis, Rio de Janeiro"
1845,52.25620072,10.24790901,Volksbank,Lahstedt
1846,36.60062819,-4.54349041,Farmacia Miramar,Benalm\\u00e1dena
1847,45.76377438,4.775816367,La Suite,Tassin-la-Demi-Lune
1848,37.73925232,-120.9188672,Soria's Produce,"Riverbank, CA"
1849,36.0840252,-80.35066456,Calvary Baptist Day School,"Winston-Salem, NC"
1850,36.60247682,-4.548625467,LIDL,Benalm\\u00e1dena
1851,32.58214072,-97.12907553,Starbucks in Tom Thumb,"Mansfield, TX"
1852,36.09806559,-80.250447,Centenary United Methodist Church,"Winston-Salem, NC"
1853,36.10114162,-80.27258488,Saint Leo School,"Winston-Salem, NC"
1854,43.24456578,-73.830598,Rite Aid Pharmacy,"Corinth, NY"
1855,36.08873998,-79.89277212,Dr. Lane And Associates,"Greensboro, NC"
1856,39.87882065,-93.18881368,"Linneus, Mo","Linneus, MO"
1857,39.4873662,-119.7879881,King Buffet,"Reno, NV"
1858,29.17814022,-81.06642496,HH Gregg,"Daytona Beach, FL"
1859,40.76938617,-96.61765337,Pioneers Gymnastics,"Lincoln, NE"
1860,23.45058272,-110.2240234,Fonda El Zaguan,Baja California Sur
1861,41.17490808,-76.06151015,Sam's House,"Glen Lyon, PA"
1862,33.97249976,-118.0375493,R&H Market,"Whittier, CA"
1863,33.97296687,-118.0371416,Whittier Daily News,"Whittier, CA"
1864,29.03125773,-95.42313757,Swagelok,TX
1865,38.65958743,-121.130476,Walgreens,"Folsom, CA"
1866,41.99410372,-87.69404286,Spinzer,"Chicago, IL"
1867,37.39782069,-79.17030215,Exxon,"Lynchburg, VA"
1868,50.96505295,5.030269233,TM Bouw Nv,Diest
1869,43.46404845,5.6115756,Midi's Cafe,Rousset
1870,36.5992759,-4.533029795,Carambuco,Benalm\\u00e1dena
1871,48.29904943,17.89359909,S??pka,null
1872,41.07565223,-85.14776912,Clark Gas Station,"Fort Wayne, IN"
1873,59.30869907,18.07949483,Kungsho ,Stockholm
1874,14.62504732,121.0066929,Lam Tin Teahouse,Quezon City
1875,51.33937918,3.235838413,Kerk Heist,Knokkne
1876,41.79421633,-72.47144192,Bolton Vet,"Bolton, CT"
1877,42.02178495,-91.66601121,Kwik Shop,"Cedar Rapids, IA"
1878,45.47616821,5.26529604,Quick,Ch\\u00e2tonnay
1879,60.39141112,5.314657688,Kiwi N\\u00f8stet,Bergen
1880,51.92438392,4.491562917,Due Torino,Rotterdam
1881,-21.39523625,-51.904812,Camp Panorama,"Sao Paulo, Sao Paulo"
1882,41.88477757,-73.4695711,Sharon Pharmacy,"Sharon, CT"
1883,60.25743815,5.2452495,Familien Lund,null
1884,43.32808256,-73.66753042,Wendy's,"Queensbury, NY"
1885,29.08174523,-110.9724682,Control De Plagas,"Valle Grande, Sonora"
1886,52.37935858,10.36420584,Telefonzelle,Wendeburg
1887,50.84974737,4.372215271,Le The Au Harem D'Archi Ahmed,Bruxelles
1888,43.33032489,-73.67405891,Radio Shack,"Queensbury, NY"
1889,39.12461769,-84.60279065,Chipotle,"Cincinnati, OH"
1890,47.32795215,8.489073515,Abfalldeponie Stallikon,Stallikon
1891,33.938845,-84.01884293,Hometown BBQ,"Lawrenceville, GA"
1892,40.19048515,-93.13584187,Milan Christian Church,"Milan, MO"
1893,29.28156232,-81.06602463,Wendy's,"Ormond Beach, FL"
1894,-21.37859882,-51.88849392,Pousada Aquario,Sao Paulo
1895,50.94867402,5.32220006,Trescinski HQ,Hasselt
1896,59.34116262,17.88346377,Casa Str\\u00e5berg Romero,Stockholm
1897,40.20094972,-93.12629055,Schoene Ruschmeier Funeral Home,"Milan, MO"
1898,36.11592273,-97.02001722,P&K Equipment,"Stillwater, OK"
1899,46.0260198,15.90603813,Samoborska banka,null
1900,46.02739995,15.90893338,Ljekarna Zubic,null
1901,46.02906892,15.909811,St.  Jelena Church,null
1902,46.0294529,15.91003937,Hrvatska Posta,null
1903,34.9610208,-82.34402638,Peidmont Park FD Sta 2,"Taylors, SC"
1904,40.19944365,-93.13353967,Milan Oakwood Cemetary,"Milan, MO"
1905,43.79028922,-88.42105132,Lakeshore Elementary School,"Fond du Lac, WI"
1906,22.88961207,-109.9078652,Es Tu Rollo,"San Lucas, Baja California Sur"
1907,46.26749237,-119.2857635,Habitat For Humanity,"Richland, WA"
1908,-36.89279848,174.7731758,"Muffin Break, Greenlane Clinic Centre",Auckland
1909,39.00748703,-84.65720017,Quikstop Oilube,"Florence, KY"
1910,19.42828587,-99.13322985,Hospital de Jes??s,null
1911,43.333631,-73.684375,Walmart,"Queensbury, NY"
1912,42.590955,-84.456396,secretary of state,"Mason, MI"
1913,42.68952161,-81.95272988,Food Basics,Dawn-Euphemia
1914,47.59225935,8.1315176,Albbruck Bahnhof,Albbruck
1915,40.20259512,-93.12461672,Owl Pharmacy,"Milan, MO"
1916,27.42854137,-82.53984423,Royal Auto Recycling,"Sarasota, FL"
1917,45.30315085,-85.25883232,Espresso Hut,"Charlevoix, MI"
1918,45.3034561,-85.2590517,Glen's,"Charlevoix, MI"
1919,31.55392848,-110.2872937,Wendy's,"Sierra Vista, AZ"
1920,25.93733692,-97.47714686,La Pampa,"Brownsville, TX"
1921,47.89688055,-122.3218954,CombiMatrix,"Mukilteo, WA"
1922,33.49551248,-111.9273325,P.F. Changs,"Scottsdale, AZ"
1923,39.99985192,-75.30933512,SEPTA - Ardmore Station,"Haverford, PA"
1924,39.9959502,-75.30294065,SEPTA - Ardmore Junction Station,"Ardmore, PA"
1925,39.99329872,-75.29802308,SEPTA - Wynnewood Station,"Ardmore, PA"
1926,33.00934015,-96.87157322,Griffin House,"Carrollton, TX"
