id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories
379,2009-03-16T20:58:14Z,-97.78488635,30.29455303,164,1850,1312,75,4,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
380,2009-03-16T21:26:28Z,-97.07822083,32.93849228,9,230,110,50,1,7,10,"[{'url': '/categories/82', 'name': 'French'}]"
381,2009-03-16T21:28:30Z,-97.19995022,32.8240478,0,45,32,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
382,2009-03-16T21:50:58Z,-97.2056365,32.88479447,5,542,109,100,0,10,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]"
383,2009-03-16T22:21:18Z,-97.74193615,30.26398791,18,1028,372,100,1,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]"
384,2009-03-16T22:23:25Z,-97.7504897,30.2469921,4,158,101,75,0,8,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
385,2009-03-16T22:28:37Z,-97.73404241,30.27019635,32,945,602,100,2,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]"
386,2009-03-16T22:38:55Z,-97.75109052,30.24632692,2,150,95,50,0,10,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
387,2009-03-16T23:00:50Z,-97.7497816,30.24968503,2,332,264,75,0,10,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
388,2009-03-17T00:11:58Z,-97.7456148,30.2686964,0,73,30,100,0,4,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]"
389,2009-03-17T00:14:47Z,-97.09137438,32.89723992,1,40,27,150,0,5,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
390,2009-03-17T00:16:50Z,-96.80086434,32.79567024,31,746,240,50,7,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
391,2009-03-17T00:33:47Z,-97.09633112,32.92984485,5,134,83,75,0,10,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
392,2009-03-17T00:35:43Z,-97.09594487,32.92948007,5,294,102,150,0,10,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]"
393,2009-03-17T00:43:38Z,-97.11133003,32.9415558,7,488,146,100,0,8,10,"[{'url': '/categories/904', 'name': 'Costco'}]"
394,2009-03-17T01:00:34Z,-97.116158,32.94230103,3,99,66,75,0,7,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
395,2009-03-17T01:33:20Z,-97.13160752,32.94149637,7,348,162,75,0,8,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
396,2009-03-17T01:45:37Z,-90.23489713,29.98934983,0,11,9,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]"
397,2009-03-17T02:26:35Z,-97.73978233,30.26700138,78,1345,1049,75,5,10,10,"[{'url': '/categories/97', 'name': 'Saloon'}]"
398,2009-03-17T02:39:15Z,-97.7398467,30.2673447,26,862,620,50,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
399,2009-03-17T03:45:34Z,-118.3704543,34.09084438,1,56,36,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
400,2009-03-17T03:49:02Z,-118.3709693,34.0907371,1,17,17,75,0,1,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
401,2009-03-17T03:53:45Z,-118.3727503,34.09100532,0,12,12,75,0,0,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
402,2009-03-17T03:55:44Z,-118.3729005,34.09070492,7,153,113,50,0,4,10,"[{'url': '/categories/16', 'name': 'American'}]"
403,2009-03-17T04:01:54Z,-118.3737159,34.09078002,0,8,8,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
404,2009-03-17T04:04:56Z,-118.3746292,34.09077597,18,148,113,75,2,7,10,"[{'url': '/categories/16', 'name': 'American'}]"
405,2009-03-17T04:09:34Z,-118.3752394,34.09068345,0,20,17,75,0,2,10,"[{'url': '/categories/82', 'name': 'French'}]"
406,2009-03-17T04:14:29Z,-118.3761406,34.09030795,0,17,17,75,0,0,10,"[{'url': '/categories/82', 'name': 'French'}]"
407,2009-03-17T04:25:21Z,-118.3769774,34.08896683,1,22,19,75,0,0,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
408,2009-03-17T04:32:58Z,-118.3735013,34.0905869,4,37,34,75,0,0,10,"[{'url': '/categories/82', 'name': 'French'}]"
409,2009-03-17T04:35:52Z,-118.3720636,34.09057617,0,7,7,75,0,0,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
410,2009-03-17T04:39:38Z,-118.344276,34.10928725,0,6,6,50,0,0,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
411,2009-03-17T04:44:32Z,-118.370111,34.09075855,4,29,25,75,0,2,10,"[{'url': '/categories/154', 'name': 'Burgers'}]"
412,2009-03-17T06:03:39Z,-97.7384305,30.26645422,5,180,162,75,1,8,10,"[{'url': '/categories/82', 'name': 'French'}]"
413,2009-03-17T06:08:18Z,-97.73793697,30.26661575,14,402,290,75,0,10,10,"[{'url': '/categories/241', 'name': 'Bar'}]"
414,2009-03-17T06:12:32Z,-97.73763655,30.26665807,18,289,226,50,2,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]"
415,2009-03-17T06:15:06Z,-97.73757218,30.26664733,76,1397,905,50,9,10,10,"[{'url': '/categories/241', 'name': 'Bar'}]"
416,2009-03-17T11:39:22Z,-0.1094985,51.24070643,0,14,13,75,0,2,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
417,2009-03-17T13:50:25Z,-1.855058667,50.7796669,0,9,6,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
418,2009-03-17T14:17:42Z,-97.10042953,32.93762325,4,120,57,75,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]"
419,2009-03-17T17:12:34Z,-96.7223668,32.86041855,6,75,47,150,0,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
420,2009-03-17T17:16:44Z,-122.339716,47.60943532,0,47,32,50,0,1,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]"
421,2009-03-17T17:19:46Z,-80.3112173,26.04673862,2,60,9,75,1,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
422,2009-03-17T17:59:32Z,-97.74579047,30.2722907,0,121,108,50,0,10,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
423,2009-03-17T18:10:11Z,-97.74276493,30.27349233,2,156,137,75,0,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
424,2009-03-17T18:29:42Z,-97.742486,30.27006983,28,689,443,50,1,10,10,"[{'url': '/categories/16', 'name': 'American'}]"
425,2009-03-17T19:07:09Z,-97.03517675,33.04181148,5,26,17,50,0,3,10,"[{'url': '/categories/242', 'name': 'Movie Rental'}]"
426,2009-03-17T19:12:55Z,-97.74005055,30.28692708,5,100,58,75,0,9,10,"[{'url': '/categories/214', 'name': 'Garden'}]"
427,2009-03-17T19:16:09Z,-97.7405548,30.2873218,8,153,104,50,1,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
428,2009-03-17T19:23:37Z,-94.59359407,39.04133318,3,206,105,75,0,7,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
429,2009-03-17T20:25:31Z,-97.74896622,30.25099397,46,567,456,75,7,10,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
430,2009-03-17T20:57:01Z,-122.3380423,47.6031053,0,74,69,75,0,5,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]"
431,2009-03-17T21:02:19Z,-97.750427,30.270083,41,1197,807,75,1,11,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]"
432,2009-03-17T21:09:29Z,23.7563467,37.8592944,1,7,4,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
433,2009-03-17T21:10:18Z,-73.2313013,41.4626491,0,117,16,75,0,4,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
434,2009-03-17T23:23:23Z,-93.33735465,37.13887452,0,8,5,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
435,2009-03-17T23:23:54Z,-94.57992553,39.09453748,0,21,17,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
436,2009-03-17T23:41:48Z,-97.73819445,30.2738142,3,124,111,75,0,10,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
437,2009-03-17T23:57:24Z,-97.10894822,32.93907165,0,38,26,75,0,4,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
438,2009-03-18T01:11:34Z,-118.1444407,34.6708238,0,13,4,50,0,2,10,"[{'url': '/categories/20', 'name': 'Apartment'}]"
439,2009-03-18T02:08:09Z,-118.4870553,34.0175879,13,542,81,75,0,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
440,2009-03-18T02:19:05Z,-122.1443063,37.42677313,21,406,237,50,5,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]"
441,2009-03-18T02:35:01Z,-80.25162935,26.08485817,0,33,18,75,0,3,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
442,2009-03-18T02:48:46Z,-97.18559503,32.85685658,13,252,107,75,1,9,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
443,2009-03-18T04:00:58Z,-96.63601041,32.91480112,1,45,28,75,0,5,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]"
444,2009-03-18T04:00:59Z,-118.4896302,34.01813507,12,197,139,75,1,10,10,"[{'url': '/categories/16', 'name': 'American'}]"
445,2009-03-18T04:10:42Z,-96.63518428,32.91378378,0,37,11,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
446,2009-03-18T04:22:00Z,-96.63767337,32.91337608,2,30,19,50,0,4,10,"[{'url': '/categories/103', 'name': 'Theatre'}]"
447,2009-03-18T04:33:47Z,-96.63752317,32.91302203,3,53,27,100,0,4,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]"
448,2009-03-18T05:00:01Z,-97.73699283,30.26693702,4,154,134,50,1,10,10,"[{'url': '/categories/347', 'name': 'Tattoo Parlor'}]"
449,2009-03-18T05:30:38Z,-90.05133662,35.14235198,11,158,129,75,0,9,10,"[{'url': '/categories/43', 'name': 'Antique Hotel'}]"
450,2009-03-18T09:33:19Z,-97.77145385,30.27805208,86,1398,844,75,11,10,10,"[{'url': '/categories/16', 'name': 'American'}]"
451,2009-03-18T10:18:31Z,113.978772,22.411341,9,62,7,100,0,2,10,"[{'url': '/categories/95', 'name': 'Train Station'}]"
452,2009-03-18T15:20:09Z,-86.80362223,33.38157177,1,43,23,75,0,1,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]"
453,2009-03-18T15:28:04Z,-86.80523157,33.38792323,2,168,41,100,1,7,10,"[{'url': '/categories/102', 'name': 'Library'}]"
454,2009-03-18T15:59:46Z,-86.79325818,33.38683962,2,30,25,150,0,2,10,"[{'url': '/categories/214', 'name': 'Garden'}]"
455,2009-03-18T17:51:36Z,-97.08970068,32.92982338,2,47,29,75,0,4,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
456,2009-03-18T18:43:53Z,-97.05835103,32.86319732,0,77,49,300,0,2,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]"
457,2009-03-18T19:24:35Z,-122.6670742,47.5583446,0,4,4,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
458,2009-03-18T19:39:07Z,-97.08195447,32.92143343,5,235,125,75,0,7,10,"[{'url': '/categories/16', 'name': 'American'}]"
459,2009-03-18T20:28:38Z,-118.1562638,34.68123078,0,7,3,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
460,2009-03-18T21:44:37Z,-80.300467,26.11040353,0,31,23,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
461,2009-03-18T22:27:29Z,-117.2266531,32.76427159,69,1006,797,750,9,10,10,"[{'url': '/categories/75', 'name': 'Theme Park'}]"
462,2009-03-18T22:45:01Z,-122.0255327,37.41789059,32,986,291,300,0,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
463,2009-03-18T22:53:12Z,-88.07123422,43.07496785,0,5,4,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
464,2009-03-18T23:10:22Z,-97.12997673,32.9403591,0,80,44,75,0,8,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
465,2009-03-18T23:32:41Z,-97.13021278,32.93925403,1,82,59,50,0,6,10,"[{'url': '/categories/240', 'name': 'Shoes'}]"
466,2009-03-18T23:45:13Z,-97.12864637,32.94153928,0,97,69,75,0,8,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]"
467,2009-03-18T23:45:39Z,-97.12864637,32.94159292,0,73,53,75,0,4,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
468,2009-03-19T00:01:41Z,-97.02150822,33.01905512,1,45,20,150,0,3,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
469,2009-03-19T00:08:50Z,-88.06782245,43.07421683,1,8,7,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]"
470,2009-03-19T00:09:18Z,-97.13171482,32.94196843,0,70,50,75,0,3,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
471,2009-03-19T00:09:38Z,-122.2411609,37.83254784,11,43,27,150,0,3,10,"[{'url': '/categories/162', 'name': 'Cemetery'}]"
472,2009-03-19T00:10:15Z,-97.13173627,32.94212937,0,103,77,75,0,7,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
473,2009-03-19T00:10:25Z,-97.01981305,33.0383563,1,38,19,150,0,5,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
474,2009-03-19T00:17:31Z,-97.01933026,33.041074,7,57,33,100,1,6,10,"[{'url': '/categories/152', 'name': 'High School'}]"
475,2009-03-19T00:21:43Z,-97.10449308,32.9388951,1,84,42,75,0,7,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
476,2009-03-19T00:24:51Z,-97.10420608,32.94021963,2,148,71,75,0,6,10,"[{'url': '/categories/661', 'name': 'Department Store'}]"
477,2009-03-19T00:25:15Z,-97.10841178,32.93897508,0,32,26,75,0,5,10,"[{'url': '/categories/17', 'name': 'BBQ'}]"
478,2009-03-19T00:28:03Z,-96.99571608,33.04737925,0,30,22,75,0,5,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
479,2009-03-19T00:37:13Z,-96.99635982,33.04681062,0,27,21,50,0,5,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
480,2009-03-19T00:47:58Z,-97.00502872,33.05002927,0,27,21,75,0,4,10,"[{'url': '/categories/75', 'name': 'Theme Park'}]"
481,2009-03-19T00:51:35Z,-97.08686828,32.94072388,0,41,29,100,0,6,10,"[{'url': '/categories/428', 'name': 'Taco Bueno'}]"
482,2009-03-19T00:55:01Z,-97.10862635,32.93912528,0,57,31,75,0,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
483,2009-03-19T00:59:50Z,-97.10948467,32.94036983,0,72,37,75,0,5,10,"[{'url': '/categories/53', 'name': 'Furniture'}]"
484,2009-03-19T01:01:02Z,-97.02662587,33.04041745,2,51,32,50,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]"
485,2009-03-19T01:01:15Z,-97.80936955,30.45754552,2,112,19,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
486,2009-03-19T01:02:14Z,-97.10952758,32.94014453,1,81,47,75,0,5,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
487,2009-03-19T01:03:40Z,-97.1095705,32.94026255,0,85,36,75,0,5,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]"
488,2009-03-19T01:05:12Z,-97.1090126,32.94103502,0,205,57,50,0,8,10,"[{'url': '/categories/448', 'name': '24 Hour Fitness'}]"
489,2009-03-19T01:08:28Z,-97.0286107,33.02402257,7,54,13,150,0,2,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
490,2009-03-19T01:31:32Z,-122.2506666,37.87208318,0,22,19,100,0,1,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
491,2009-03-19T01:40:27Z,-122.2578549,37.87208318,3,78,59,75,0,13,10,"[{'url': '/categories/146', 'name': 'Tower'}]"
492,2009-03-19T01:42:52Z,-94.6198368,39.04366135,1,69,15,75,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
493,2009-03-19T01:48:14Z,-122.2548079,37.86904354,6,112,74,250,2,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
494,2009-03-19T02:04:04Z,-122.2520506,37.84621466,6,208,173,50,11,11,10,"[{'url': '/categories/155', 'name': 'Pizza'}]"
495,2009-03-19T02:07:40Z,-122.3563886,47.63752769,2,140,29,50,0,4,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
496,2009-03-19T02:38:54Z,-97.03704357,32.90172457,1,66,59,50,0,6,10,"[{'url': '/categories/225', 'name': 'Gate'}]"
497,2009-03-19T03:26:17Z,-96.63840293,32.9125285,3,38,27,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
498,2009-03-19T03:31:16Z,-122.4651361,37.78304457,6,153,60,75,2,7,10,"[{'url': '/categories/241', 'name': 'Bar'}]"
499,2009-03-19T03:33:50Z,-96.63784503,32.91183113,0,15,13,75,0,0,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
500,2009-03-19T04:20:14Z,-97.0378375,32.98311352,0,39,22,50,0,4,10,"[{'url': '/categories/20', 'name': 'Apartment'}]"
501,2009-03-19T08:55:47Z,144.9158692,-37.75654435,1,47,16,75,1,2,10,"[{'url': '/categories/95', 'name': 'Train Station'}]"
502,2009-03-19T12:29:23Z,-96.97498798,32.99476503,1,45,22,75,0,6,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
503,2009-03-19T13:21:53Z,-89.84056948,35.09689807,0,44,27,75,0,2,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
504,2009-03-19T13:34:59Z,-122.2634983,37.53045558,10,180,85,150,0,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
505,2009-03-19T14:05:12Z,-122.1597719,37.44790792,54,1418,525,150,0,10,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]"
506,2009-03-19T14:38:36Z,-86.75109386,33.56113711,40,1302,551,1500,7,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]"
507,2009-03-19T16:35:14Z,-89.7975254,35.14777422,0,4,3,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
508,2009-03-19T16:37:03Z,-73.12534332,40.8961451,0,5,4,100,0,1,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]"
509,2009-03-19T17:04:36Z,-77.36117362,38.94391537,0,25,7,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
510,2009-03-19T17:44:25Z,-97.04496145,33.00162077,5,83,43,75,0,5,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]"
511,2009-03-19T17:48:13Z,-97.04605579,33.01077778,1,146,49,75,0,9,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
512,2009-03-19T17:55:52Z,-97.07010983,33.01445245,8,39,21,50,0,3,10,"[{'url': '/categories/242', 'name': 'Movie Rental'}]"
513,2009-03-19T17:57:48Z,-97.06997037,33.01449341,5,121,48,75,0,6,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]"
514,2009-03-19T18:04:29Z,-97.07122563,33.0349338,0,14,11,50,0,3,10,"[{'url': '/categories/242', 'name': 'Movie Rental'}]"
515,2009-03-19T18:06:10Z,-122.6541567,47.57477045,1,23,5,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]"
516,2009-03-19T18:07:44Z,-97.0728135,33.03509473,0,20,13,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]"
517,2009-03-19T18:14:03Z,-97.07015275,33.03758382,0,57,24,75,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]"
518,2009-03-19T18:19:14Z,-97.07039684,33.03745168,3,107,59,75,1,5,10,"[{'url': '/categories/16', 'name': 'American'}]"
519,2009-03-19T18:28:32Z,-73.44489097,41.40045403,0,19,10,300,2,2,10,"[{'url': '/categories/134', 'name': 'University'}]"
520,2009-03-19T18:29:05Z,-73.4203863,40.75763661,0,19,13,50,0,1,10,"[{'url': '/categories/904', 'name': 'Costco'}]"
521,2009-03-19T18:29:53Z,-97.08122492,33.06386947,0,35,26,75,0,5,10,"[{'url': '/categories/35', 'name': 'Apparel'}]"
522,2009-03-19T18:35:18Z,-97.08361208,33.06473792,1,19,13,75,0,1,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
523,2009-03-19T18:38:24Z,-97.08334922,33.06572555,3,50,40,75,0,3,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
524,2009-03-19T18:40:50Z,-96.94361687,32.8659439,0,235,85,75,0,8,10,"[{'url': '/categories/363', 'name': 'Chipotle'}]"
525,2009-03-19T18:42:42Z,-97.08347797,33.06848287,0,15,12,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
526,2009-03-19T18:46:12Z,-97.08470105,33.07047843,2,49,33,75,0,4,10,"[{'url': '/categories/16', 'name': 'American'}]"
527,2009-03-19T19:21:21Z,-97.0277953,33.03617835,0,24,14,75,0,3,10,"[{'url': '/categories/37', 'name': 'Playground'}]"
528,2009-03-19T19:32:22Z,-97.74288297,30.26825046,6,251,139,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
529,2009-03-19T19:55:20Z,-117.1998954,33.09842705,0,45,7,50,0,1,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
530,2009-03-19T19:56:51Z,-1.875228867,50.87601183,0,7,1,75,0,0,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
531,2009-03-19T19:59:12Z,-97.74523257,30.26679753,73,1144,942,75,6,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]"
532,2009-03-19T20:23:26Z,-122.0380211,37.32309937,6,256,110,50,0,8,10,"[{'url': '/categories/110', 'name': 'Bakery'}]"
533,2009-03-19T20:57:03Z,-77.35664605,38.95059942,0,102,16,75,0,2,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]"
534,2009-03-19T21:26:29Z,-73.96599053,40.80546497,1,29,18,75,0,2,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]"
535,2009-03-19T22:07:06Z,-73.09719085,41.65353655,0,4,4,150,0,1,10,"[{'url': '/categories/39', 'name': 'Regional / State Park'}]"
536,2009-03-19T22:11:00Z,-122.4689341,37.77098612,39,818,642,100,1,10,10,"[{'url': '/categories/52', 'name': 'Modern Art Museum'}]"
537,2009-03-19T22:32:39Z,-89.85745668,35.12985705,0,13,8,75,0,2,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]"
538,2009-03-19T22:34:52Z,-122.4668393,37.76987301,105,1384,1054,300,11,10,10,"[{'url': '/categories/212', 'name': 'Science Museum'}]"
539,2009-03-19T22:44:53Z,-95.8999586,41.2993133,18,795,408,1500,1,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]"
540,2009-03-19T22:52:59Z,-94.59078312,39.01462813,13,331,103,75,10,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
541,2009-03-19T22:59:37Z,-89.85925912,35.09669422,0,8,7,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
542,2009-03-19T23:06:19Z,-97.08967923,32.93054222,1,236,105,75,0,8,10,"[{'url': '/categories/438', 'name': 'Target'}]"
543,2009-03-19T23:08:23Z,-89.85964537,35.09735942,0,33,21,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
544,2009-03-19T23:09:43Z,-115.1701069,36.12186088,151,2735,2017,300,21,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]"
545,2009-03-19T23:32:25Z,-90.05366563,35.1399958,11,104,98,75,4,6,10,"[{'url': '/categories/97', 'name': 'Saloon'}]"
546,2009-03-19T23:36:58Z,-122.316885,47.61030435,0,215,67,300,6,10,10,"[{'url': '/categories/134', 'name': 'University'}]"
547,2009-03-19T23:43:13Z,-90.04966378,35.14280102,31,164,110,250,1,2,10,"[{'url': '/categories/79', 'name': 'Stadium'}]"
548,2009-03-19T23:50:52Z,-121.1582136,38.69146585,2,15,14,75,0,1,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]"
549,2009-03-19T23:53:10Z,-90.05229233,35.15493035,3,61,54,75,0,1,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]"
550,2009-03-19T23:59:32Z,-94.58155632,39.08275579,4,102,81,50,0,8,10,"[{'url': '/categories/150', 'name': 'Fountain'}]"
551,2009-03-20T00:00:47Z,-121.175766,38.68001818,0,17,16,75,0,1,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
552,2009-03-20T00:06:12Z,-121.175766,38.67786168,0,29,24,75,0,5,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]"
553,2009-03-20T00:08:02Z,-122.4679685,37.76750893,18,304,253,400,0,10,10,"[{'url': '/categories/214', 'name': 'Garden'}]"
554,2009-03-20T00:17:00Z,-89.78782654,35.2007974,4,151,98,300,0,4,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
555,2009-03-20T00:22:38Z,-121.159265,38.64382982,1,17,15,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
556,2009-03-20T00:23:29Z,-94.57808017,39.09154415,20,246,119,50,3,10,10,"[{'url': '/categories/124', 'name': 'Diner'}]"
557,2009-03-20T00:27:06Z,-89.79482173,35.20416497,0,6,5,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
558,2009-03-20T00:29:14Z,-89.79484318,35.2040255,0,8,6,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
559,2009-03-20T00:33:25Z,-89.79143142,35.20109653,0,8,7,75,0,0,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
560,2009-03-20T00:35:49Z,-89.79136705,35.20106433,3,41,30,100,0,2,10,"[{'url': '/categories/460', 'name': 'Barnes & Noble'}]"
561,2009-03-20T00:48:01Z,-96.78206205,32.78177618,13,218,78,75,2,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]"
562,2009-03-20T00:48:27Z,-96.78463697,32.82057165,29,417,290,75,1,10,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]"
563,2009-03-20T00:53:03Z,-97.1859169,32.92333,1,111,55,50,0,7,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]"
564,2009-03-20T00:55:55Z,-97.18527317,32.92744158,0,30,20,75,0,2,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]"
565,2009-03-20T00:57:19Z,-97.1852517,32.92728065,0,29,20,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]"
566,2009-03-20T01:01:03Z,-89.79613065,35.14904022,0,11,5,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
567,2009-03-20T01:01:45Z,-97.18147515,32.93962955,0,29,24,75,0,3,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]"
568,2009-03-20T01:02:21Z,-98.10497046,29.73821255,76,605,488,100,7,10,10,"[{'url': '/categories/16', 'name': 'American'}]"
569,2009-03-20T01:03:10Z,-97.1816039,32.9399085,0,40,33,50,0,6,10,"[{'url': '/categories/454', 'name': 'Subway'}]"
